,MAINTITLE,S_PARENT_OBJ_ID,S_TC_IN,S_TC_OUT,S_DURATION,EX_OLD_SEG_NUM,EX_OLD_OBJID,S_COMMENTS,S_SESSION,S_DAYS,S_LINEUMPIRE,S_LEGUMPIRE,S_STRIKER,S_NONSTRIKER,S_RUNNER,S_NONRUNNER,S_BOWLER,S_WINNINGBOWL,S_SUPEROVER,S_OVER,S_TEAMSCORE,S_SCORE,S_OFFTHEBAT,S_OVERTHROW,S_SHORTRUN,S_FREEHIT,S_EXTRABALLTYPE,S_NOBALLTYPE,S_BOUNDARYSCORED,S_TYPEOFSHOT,S_BALLTYPE,S_BOUNDARYCOMMENTATORSPICK,S_BOUNDARYCOMMENTATORSNAME,S_CREASEPOSITION,S_3RDUMPIREDECISION,S_WICKETTYPE,S_WICKETTYPE_QUAL,S_FIELDER,S_LOCATION,S_3RDUMPIREREFERRALBY,S_WICKETCOMMENTATORSPICK,S_WICKETCOMMENTATORSNAME,S_BOWLINGANGLE,S_RUNUP,S_APPEAL,S_CATCHAPPEAL,S_RUNOUTAPPEAL,S_LBWAPPEAL,S_STUMPINGAPPEAL,S_HANDLINGTHEBALLAPPEAL,S_OBSTRUCTINGFIELDERAPPEAL,S_UMPIREAPPEAL,S_WARNINGGIVEN,S_FIELDERNAME,S_FIELDERPOSITION,EX_FIELDINGTYPE,EX_FIELDINGTYPE1,S_RELAY,S_DIVE,S_JUMP,S_CHASETYPE,S_POORFIELDING,S_BACKUP,S_BACKUPTYPE,S_COMMENTATORSPICK,S_COMMENTATORSNAME,S_MISSEDCHANCE,S_MISSEDCHANCETYPE,S_MILESTONE,S_MILESTONETYPE,S_BATTINGMILESTONE,S_BATTINGMILESTONEDESC,S_BOWLINGMILESTONE,S_BOWLINGMILESTONEDESC,S_WICKETKEEPINGMILESTONE,S_WICKETKEEPINGMILESTONEDESC,S_FIELDINGMILESTONE,S_FIELDINGMILESTONEDESC,S_ALLROUNDMILESTONE,S_ALLROUNDMILESTONEDESC,S_PARTNERSHIPMILESTONE,S_PARTNERSHIPMILESTONEDESC,S_INDIVIDUALMILESTONEPLAYER,S_INDIVIDUALMILESTONEDESC,S_UMPIRINGMILESTONE,S_UMPIRINGMILESTONEDESC,S_UMPIRINGCOMMENTATORSPICK,S_UMPIRINGCOMMENTATORSNAME,S_CAPTAINCYCOMMENTATORSPICK,S_CAPTAINCYCOMMENTATORSNAME,S_BOWLERSRUNUPCOMMENTATORSPICK,S_BOWLERSRUNUPCOMMENTATORSNAME,S_RUNNINGBWWICKETSCOMMENTATORSPICK,S_RUNNINGBWWICKETSCOMMENTATORSNAME,S_WICKETKEEPINGCOMMENTATORSPICK,S_WICKETKEEPINGCOMMENTATORSNAME,S_BATTINGTYPECOMMENTATORSPICK,S_BATTINGTYPECOMMENTATORSNAME,S_BOWLINGTYPECOMMENTATORSPICK,S_BOWLINGTYPECOMMENTATORSNAME,S_FIELDINGCOMMENTATORSPICK,S_FIELDINGCOMMENTATORSNAME,S_BATSMANWALKINGOFFBEFOREUMPIREDECISION,S_FIELDINGCAPTAINRECALLINGBATSMAN,S_FIELDERAPPLAUDINGBATSMEN,S_FIELDERDECLARINGBOUNDARYONHISOWN,S_ACCEPTINGADROPCATCH,S_UNNECESSARYAPPEALS,S_BATSMANNOTACCEPTINGUMPIREDECISION,S_BODYLINEBOWLING,S_NEGATIVEBOWLING,S_BALLTAMPERING,S_PITCHTAMPERING,S_BOWLINGSPEED,S_GRAPHICS,S_PLAYINGCONDITION,S_GENERALANALYSIS,S_INTERACTION,S_EMOTION,S_EMOTIONPLAYERNAME,S_EMOTIONALASPECTS,S_GESTURE,S_PLAYERSHOWINGGESTURE,S_CAMERAVIEW,S_NORMALCROWD,S_CHEERLEADERS,S_CATCHBYCROWD,S_BANNER,S_MEXICANWAVES,S_COMMENTATORSBOX,S_PAVILLIONDUGOUTDRESSINGROOM,S_SCOREBOARD,S_ELECTRONICDISPLAY,S_FLAGVIEW,S_GROUND,S_OUTSIDESTADIUM,S_PITCH,S_STUMPVIEW,S_TROPHY,S_TEAMWALKINGINTOTHEFIELD,S_PLAYERWALKINGINTOTHEFIELD,S_UMPIRESWALKINGINTOTHEFIELD,S_FIELDERSCLOSINGIN,S_CAMERASHOTTYPE,S_CELEBRITYFOCUS,S_STYLESTATEMENT,S_EXTRAS,S_BRANDFOCUS,S_USUSALCRICKETGEAR,S_PLAYERINTERVIEW,S_MEMORABILIA,S_PLAYERCELEBRATION,S_INTERRUPTION,S_DUETOINCORRECTUMPIRING,S_LIGHTSFAIL,S_BADWEATHER,S_CROWDUNREST,S_SIGHTSCREENADJUSTMENT,S_STREAKERONFIELD,S_BEES,S_DOG,S_BIRD_BIRDS,S_BALLCHANGE,S_DRINKSBREAK,S_ADHOCDRINKSBREAK,S_INNINGSBREAK,S_ROLLINGTHEPITCH,S_BALLLOST,S_CHANGEOFGEAR,S_INJURY,S_CROWDINVASION,S_UNUSUAL,S_REPLAY,S_REPLAYOVER,S_TOTALTEAMWICKET,S_PITCHREPORT,S_TOSS,S_TEAMAREPRESENTATIVE,S_TEAMBREPRESENTATIVE,S_INTERVIEW,S_PRACTICESESSIONS,S_PRESENTATION,S_PRIZEDISTRIBUTION,S_VICTORYLAP,S_ADDITIONALEVENTS,S_EVENTS,S_EVENTTYPE
33,SEGMENT_129,1221976,3499000,3529000,None,129,1327628,,SESSION 3,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,TEAMSTATISTICS,,BOWLING PERFORMANCES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
34,SEGMENT_13,1221976,542000,582000,None,13,1327628,,,DAY 3,Billy Doctrove,Simon Taufel,Salman Butt,Younis Khan,,,Munaf Patel,,,35.5,109,109,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,GENERALGRAPHICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
35,SEGMENT_130,1221976,3531000,3547000,None,130,1327628,,SESSION 3,DAY 3,Billy Doctrove,Simon Taufel,Shoaib Malik,Salman Butt,,,Harbhajan Singh,,,47.1,153,153,0,,,,,,Four,Square Drive,Short_Length,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,ON_THE_CREASE,,,,,,,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,,,,,,,,,,None,,,,,,,,,,,,,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,,,,None,None,,,,,,,,,,,,None,,,,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
36,SEGMENT_131,1221976,3549000,3559000,None,131,1327628,,SESSION 3,DAY 3,Billy Doctrove,Simon Taufel,Shoaib Malik,Salman Butt,,,Harbhajan Singh,,,47.1,153,153,0,,,,,,Four,Square Drive,Short_Length,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,ON_THE_CREASE,,,,,,,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,,,,,,,,,,None,,,,,,,,,,,,,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,,,,None,None,,,,,,,,,,,,None,,,,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.1,None,None,,,None,None,,,,,,None,,
37,SEGMENT_132,1221976,3561000,3577000,None,132,1327628,,SESSION 3,DAY 3,Billy Doctrove,Simon Taufel,Shoaib Malik,Salman Butt,,,Harbhajan Singh,,,47.2,153,153,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,TEAMSTATISTICS,,BALLS PER FIFTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
38,SEGMENT_133,1221976,3579000,3603000,None,133,1327628,,SESSION 3,DAY 3,Billy Doctrove,Simon Taufel,Shoaib Malik,Salman Butt,,,Harbhajan Singh,,,47.3,153,153,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
39,SEGMENT_134,1221976,3605000,3616000,None,134,1327628,,SESSION 3,DAY 3,Billy Doctrove,Simon Taufel,Shoaib Malik,Salman Butt,,,Harbhajan Singh,,,47.4,153,153,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
40,SEGMENT_135,1221976,3618000,3633000,None,135,1327628,VIP''S,SESSION 3,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
41,SEGMENT_136,1221976,3635000,3649000,None,136,1327628,,SESSION 3,DAY 3,Billy Doctrove,Simon Taufel,Shoaib Malik,Salman Butt,,,Harbhajan Singh,,,47.5,153,153,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,PLAYERSTATISTICS,,SHOAIB MALIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
42,SEGMENT_137,1221976,3651000,3670000,None,137,1327628,,SESSION 3,DAY 3,Billy Doctrove,Simon Taufel,Shoaib Malik,Salman Butt,,,Harbhajan Singh,,,48.0,153,153,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
43,SEGMENT_138,1221976,3672000,3710000,None,138,1327628,,SESSION 3,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,GENERALGRAPHICS,,,,,,,,,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,ZOOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
44,SEGMENT_139,1221976,3710000,3739000,None,139,1327628,,SESSION 3,DAY 3,Simon Taufel,Billy Doctrove,Salman Butt,Shoaib Malik,,,Anil Kumble,,,48.1,154,154,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,PLAYERSTATISTICS,,BOWLING SPEED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
45,SEGMENT_14,1221976,582000,624000,None,14,1327628,,,DAY 3,Billy Doctrove,Simon Taufel,Younis Khan,Salman Butt,,,Munaf Patel,,,36.0,109,109,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,CONSULTATION,,,,,,"BANNER,CROWD","BANNER,CROWD","BANNER,CROWD","BANNER,CROWD","BANNER,CROWD","BANNER,CROWD","BANNER,CROWD","BANNER,CROWD","BANNER,CROWD","BANNER,CROWD","BANNER,CROWD","BANNER,CROWD","BANNER,CROWD","BANNER,CROWD","BANNER,CROWD","BANNER,CROWD","BANNER,CROWD","BANNER,CROWD","BANNER,CROWD","BANNER,CROWD",ZOOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
46,SEGMENT_140,1221976,3739000,3763000,None,140,1327628,FIELD SETUP,SESSION 3,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
47,SEGMENT_141,1221976,3765000,3771000,None,141,1327628,,SESSION 3,DAY 3,Simon Taufel,Billy Doctrove,Shoaib Malik,Salman Butt,,,Anil Kumble,,,48.2,154,154,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
48,SEGMENT_142,1221976,3773000,3786000,None,142,1327628,,SESSION 3,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,GENERALGRAPHICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
49,SEGMENT_143,1221976,3786000,3808000,None,143,1327628,,SESSION 3,DAY 3,Simon Taufel,Billy Doctrove,Shoaib Malik,Salman Butt,,,Anil Kumble,,,48.3,154,154,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
50,SEGMENT_144,1221976,3810000,3825000,None,144,1327628,,SESSION 3,DAY 3,Simon Taufel,Billy Doctrove,Shoaib Malik,Salman Butt,,,Anil Kumble,,,48.4,154,154,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
51,SEGMENT_145,1221976,3827000,3850000,None,145,1327628,,SESSION 3,DAY 3,Simon Taufel,Billy Doctrove,Shoaib Malik,Salman Butt,,,Anil Kumble,,,48.5,155,155,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,None,None,,,None,None,,,,,,None,,
52,SEGMENT_146,1221976,3850000,3885000,None,146,1327628,,SESSION 3,DAY 3,Simon Taufel,Billy Doctrove,Salman Butt,Shoaib Malik,,,Anil Kumble,,,49.0,155,155,0,,,,,,,,Googly,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,,,Catch,Stationary,,First Slip,,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,AROUND_THE_WICKET,Short,,,,,,,,None,,Rahul Dravid,First Slip,,,,,,,,,,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,,,,None,None,,,,,,,,,,,,None,,,,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,,,,,,,,,,,,0,,,,,Crowd:Excitement,,Crowd:Excitement,Hifi:Anil Kumble,Anil Kumble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
53,SEGMENT_147,1221976,3887000,3921000,None,147,1327628,,SESSION 3,DAY 3,Simon Taufel,Billy Doctrove,Salman Butt,Shoaib Malik,,,Anil Kumble,,,49.0,155,155,0,,,,,,,,Googly,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,,,Catch,Stationary,,First Slip,,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,AROUND_THE_WICKET,Short,,,,,,,,None,,Rahul Dravid,First Slip,,,,,,,,,,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,,,,None,None,,,,,,,,,,,,None,,,,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,,,,,,,,,,,,0,,,,,Crowd:Excitement,,Crowd:Excitement,Hifi:Anil Kumble,Anil Kumble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,None,None,,,None,None,,,,,,None,,
54,SEGMENT_148,1221976,3924000,4031000,None,148,1327628,,SESSION 3,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,GROUND,GROUND,GROUND,GROUND,GROUND,GROUND,GROUND,GROUND,GROUND,GROUND,GROUND,GROUND,GROUND,GROUND,GROUND,GROUND,GROUND,GROUND,GROUND,GROUND,PAN,,,,,,,,,"DRINKSBREAK,None","DRINKSBREAK,None","DRINKSBREAK,None","DRINKSBREAK,None","DRINKSBREAK,None","DRINKSBREAK,None","DRINKSBREAK,None","DRINKSBREAK,None","DRINKSBREAK,None","DRINKSBREAK,None","DRINKSBREAK,None","DRINKSBREAK,None","DRINKSBREAK,None","DRINKSBREAK,None","DRINKSBREAK,None","DRINKSBREAK,None","DRINKSBREAK,None",,,,,None,None,,,None,None,,,,,,None,,
55,SEGMENT_149,1221976,4033000,4075000,None,149,1327628,,SESSION 3,DAY 3,Billy Doctrove,Simon Taufel,Shoaib Malik,Kamran Akmal,,,Harbhajan Singh,,,49.1,155,155,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,PLAYERSTATISTICS,,KAMRAN AKMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
56,SEGMENT_15,1221976,624000,667000,None,15,1327628,,,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Crowd:Excitement,,Crowd:Excitement,,,"FLAGVIEW,GROUND,CROWD","FLAGVIEW,GROUND,CROWD","FLAGVIEW,GROUND,CROWD","FLAGVIEW,GROUND,CROWD","FLAGVIEW,GROUND,CROWD","FLAGVIEW,GROUND,CROWD","FLAGVIEW,GROUND,CROWD","FLAGVIEW,GROUND,CROWD","FLAGVIEW,GROUND,CROWD","FLAGVIEW,GROUND,CROWD","FLAGVIEW,GROUND,CROWD","FLAGVIEW,GROUND,CROWD","FLAGVIEW,GROUND,CROWD","FLAGVIEW,GROUND,CROWD","FLAGVIEW,GROUND,CROWD","FLAGVIEW,GROUND,CROWD","FLAGVIEW,GROUND,CROWD","FLAGVIEW,GROUND,CROWD","FLAGVIEW,GROUND,CROWD","FLAGVIEW,GROUND,CROWD",PAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
57,SEGMENT_150,1221976,4075000,4092000,None,150,1327628,,SESSION 3,DAY 3,Billy Doctrove,Simon Taufel,Shoaib Malik,Kamran Akmal,,,Harbhajan Singh,,,49.1,155,155,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,PLAYERSTATISTICS,,KAMRAN AKMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.1,None,None,,,None,None,,,,,,None,,
58,SEGMENT_151,1221976,4094000,4103000,None,151,1327628,,SESSION 3,DAY 3,Billy Doctrove,Simon Taufel,Shoaib Malik,Kamran Akmal,,,Harbhajan Singh,,,49.2,155,155,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
59,SEGMENT_152,1221976,4106000,4113000,None,152,1327628,,SESSION 3,DAY 3,Billy Doctrove,Simon Taufel,Shoaib Malik,Kamran Akmal,,,Harbhajan Singh,,,49.2,155,155,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.2,None,None,,,None,None,,,,,,None,,
60,SEGMENT_153,1221976,4115000,4133000,None,153,1327628,,SESSION 3,DAY 3,Billy Doctrove,Simon Taufel,Shoaib Malik,Kamran Akmal,,,Harbhajan Singh,,,49.3,156,156,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
